,precio_m2,superficie_total,categoria,dormitorios,baños,cocheras,colonia,alcaldia,dist_metro
797,52649.00662251656,151.0,departamento,3.0,2.0,2.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6227.03030446165
798,39393.93939393939,330.0,departamento,3.0,3.0,4.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6820.127544541721
799,2827.3809523809523,336.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6290.680014313569
800,59016.39344262295,305.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6778.645719072242
801,49011.85770750988,253.0,departamento,3.0,3.0,2.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6789.607177715231
802,2285.714285714286,350.0,departamento,3.0,3.0,4.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6806.775097203783
803,41139.23734177216,316.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6806.775097203783
804,2926.829268292683,410.0,departamento,3.0,3.0,4.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6283.1217776260855
805,59016.39344262295,305.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6778.645719072242
806,2827.3809523809523,336.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6290.680014313569
807,54814.81481481482,270.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6760.205809494955
808,39795.91836734694,98.0,departamento,2.0,2.0,2.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6258.747569352416
809,58552.63157894737,304.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6760.205809494955
810,45416.66666666666,240.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6852.735826155591
811,39393.93939393939,330.0,departamento,3.0,3.0,4.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6820.127544541721
812,3347.578347578348,351.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6290.680014313569
813,45416.66666666666,240.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6852.735826155591
814,38541.66666666666,240.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6854.210349989198
815,43076.92307692308,325.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6761.705116029422
816,41925.46583850931,322.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6817.147966995912
817,52649.00662251656,151.0,departamento,3.0,2.0,2.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6227.03030446165
818,50264.55026455026,378.0,departamento,3.0,3.0,4.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6840.392745969828
819,3253.012048192771,415.0,departamento,4.0,3.0,4.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6283.1217776260855
820,39166.66666666666,240.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6852.735826155591
821,63360.32388663968,247.0,departamento,3.0,3.0,2.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6290.680014313569
822,3692.307692307693,325.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6290.680014313569
823,3703.703703703704,675.0,departamento,2.0,2.0,5.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6360.639666127671
824,34746.3768115942,138.0,departamento,3.0,3.0,2.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6350.114471653002
825,64186.04651162791,430.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6488.073894976985
826,8365.508365508365,777.0,departamento,2.0,2.0,2.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6562.858415344772
827,37824.32432432433,74.0,departamento,2.0,1.0,1.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6773.563656724919
828,51671.73252279635,329.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6844.940684107258
829,53750.0,40.0,departamento,1.0,1.0,1.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6465.913453848277
830,37878.78787878788,330.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6464.480191061693
831,48720.93023255814,43.0,departamento,1.0,1.0,1.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6517.4269271931
832,58688.524590163935,305.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6760.205809494955
833,40000.0,300.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6799.054638275158
834,37824.32432432433,74.0,departamento,2.0,1.0,1.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6773.563656724919
835,33240.22346368715,358.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6815.151776520771
836,53750.0,40.0,departamento,1.0,1.0,1.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6465.913453848277
837,41250.0,240.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6755.878923465283
838,34746.3768115942,138.0,departamento,3.0,3.0,2.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6350.114471653002
839,49407.11462450593,253.0,departamento,3.0,3.0,2.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6764.428572991504
840,55555.55555555556,243.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6760.205809494955
841,53872.05387205388,297.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6283.1217776260855
842,34722.22222222222,360.0,departamento,4.0,3.0,4.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6672.8673128864675
843,40000.0,300.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6799.054638275158
844,43073.84615384616,325.0,departamento,3.0,3.0,4.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6792.606078432784
845,46665.0,150.0,departamento,2.0,2.0,2.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6486.41092169527
846,33240.22346368715,358.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6815.151776520771
847,41406.25,256.0,departamento,3.0,3.0,2.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6789.607177715231
848,53750.0,40.0,departamento,1.0,1.0,1.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6465.913453848277
849,41666.66666666666,84.0,departamento,3.0,2.0,2.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6478.001634530771
850,55555.55555555556,243.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6760.205809494955
851,49027.237354085606,257.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6789.607177715231
852,59453.78151260504,238.0,departamento,3.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6760.205809494955
853,49407.11462450593,253.0,departamento,3.0,3.0,2.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6764.428572991504
854,8365.508365508365,777.0,departamento,2.0,2.0,2.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6562.858415344772
855,42857.142857142855,245.0,departamento,3.0,3.0,2.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6760.256214187243
856,2807.0175438596493,285.0,departamento,3.0,3.0,2.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6760.256214187243
857,28500.0,200.0,casa,4.0,3.0,2.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6555.571097184617
858,25870.0,200.0,casa,4.0,3.0,2.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6451.7453474087915
859,25770.0,200.0,casa,4.0,3.0,3.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6796.814192662269
860,24441.25,120.0,casa,3.0,2.0,2.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6796.814192662269
861,15339.805825242718,309.0,casa,4.0,2.5,2.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6796.814192662269
862,13592.233009708738,309.0,casa,3.0,2.0,1.0,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,6796.814192662269
863,63333.333333333336,90.0,departamento,3.0,2.0,2.0,HIPODROMO I,CUAUHTEMOC,480.17730857969616
864,63333.333333333336,90.0,departamento,3.0,2.0,2.0,HIPODROMO I,CUAUHTEMOC,480.17730857969616
865,53030.30303030303,198.0,departamento,3.0,2.0,2.0,HIPODROMO I,CUAUHTEMOC,850.7469697348977
866,70729.92700729927,137.0,departamento,2.0,3.0,1.0,HIPODROMO I,CUAUHTEMOC,525.4183715172319
867,34312.5,160.0,departamento,3.0,2.0,1.0,HIPODROMO I,CUAUHTEMOC,453.0571196068378
868,81645.56962025317,158.0,departamento,2.0,3.0,2.0,HIPODROMO I,CUAUHTEMOC,736.3132902150938
869,34312.5,160.0,departamento,3.0,2.0,1.0,HIPODROMO I,CUAUHTEMOC,453.0571196068378
870,39677.41935483871,93.0,departamento,3.0,2.0,1.0,HIPODROMO I,CUAUHTEMOC,725.9098894326688
871,89130.43478260869,115.0,departamento,2.0,2.0,2.0,HIPODROMO I,CUAUHTEMOC,745.840758270339
872,69000.0,143.0,departamento,3.0,3.0,2.0,HIPODROMO I,CUAUHTEMOC,813.9414888154781
873,54777.77777777778,270.0,departamento,2.0,2.0,2.0,HIPODROMO I,CUAUHTEMOC,801.115980738876
874,74226.80412371134,97.0,departamento,2.0,2.0,1.0,HIPODROMO I,CUAUHTEMOC,654.5492235380468
875,72000.0,133.0,departamento,2.0,2.0,2.0,HIPODROMO I,CUAUHTEMOC,816.6300401790598
876,64347.82608695652,115.0,departamento,2.0,3.0,2.0,HIPODROMO I,CUAUHTEMOC,611.7230945689864
877,68306.01092896175,183.0,departamento,3.0,2.0,2.0,HIPODROMO I,CUAUHTEMOC,567.4212867094991
878,70729.92700729927,137.0,departamento,2.0,3.0,1.0,HIPODROMO I,CUAUHTEMOC,525.4183715172319
879,81645.56962025317,158.0,departamento,2.0,3.0,2.0,HIPODROMO I,CUAUHTEMOC,736.3132902150938
880,47227.27272727273,110.0,departamento,1.0,2.0,2.0,HIPODROMO I,CUAUHTEMOC,917.1577064430016
881,46341.46341463415,123.0,departamento,3.0,3.0,1.0,HIPODROMO I,CUAUHTEMOC,426.51360016409586
882,63829.78723404255,141.0,departamento,2.0,2.0,2.0,HIPODROMO I,CUAUHTEMOC,816.6300401790598
883,35971.22302158274,139.0,departamento,2.0,2.0,1.0,HIPODROMO I,CUAUHTEMOC,420.2948058807384
884,67080.74534161491,161.0,departamento,3.0,2.0,1.0,HIPODROMO I,CUAUHTEMOC,769.6259323108965
885,39677.41935483871,93.0,departamento,3.0,2.0,1.0,HIPODROMO I,CUAUHTEMOC,725.9098894326688
886,52142.857142857145,140.0,departamento,2.0,2.0,2.0,HIPODROMO I,CUAUHTEMOC,882.2382167380238
887,85950.4132231405,121.0,departamento,2.0,2.0,2.0,HIPODROMO I,CUAUHTEMOC,545.993031560847
888,61250.0,160.0,departamento,2.0,2.0,2.0,HIPODROMO I,CUAUHTEMOC,520.3172150121977
889,59278.35051546392,97.0,departamento,2.0,2.0,2.0,HIPODROMO I,CUAUHTEMOC,737.187069588524
890,74047.02222222222,90.0,departamento,2.0,2.0,2.0,HIPODROMO I,CUAUHTEMOC,843.418254681987
891,52142.857142857145,140.0,departamento,2.0,2.0,2.0,HIPODROMO I,CUAUHTEMOC,882.2382167380238
892,64347.82608695652,115.0,departamento,2.0,3.0,2.0,HIPODROMO I,CUAUHTEMOC,611.7230945689864
893,39365.07936507936,315.0,departamento,2.0,2.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5935.568685221555
894,40579.710144927536,345.0,departamento,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6170.245064912695
895,38286.71328671329,286.0,departamento,3.0,3.0,2.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,7076.293420795832
896,38286.71328671329,286.0,departamento,3.0,3.0,2.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,7076.293420795832
897,43000.0,300.0,departamento,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,7099.609879506677
898,2307.692307692308,325.0,departamento,3.0,3.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5862.595849551785
899,42857.142857142855,420.0,departamento,3.0,3.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5902.110387420572
900,2974.828375286041,437.0,departamento,3.0,3.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6451.087618326799
901,2307.692307692308,325.0,departamento,3.0,3.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5862.595849551785
902,31818.18181818182,660.0,departamento,3.0,3.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5783.252811849007
903,42000.0,500.0,departamento,4.0,4.0,2.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6040.749475050125
904,38286.71328671329,286.0,departamento,3.0,3.0,2.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,7076.293420795832
905,50335.57046979866,149.0,departamento,3.0,3.0,2.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5538.679344856737
906,35000.0,300.0,departamento,3.0,3.0,2.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6124.641662800962
907,57312.925170068025,294.0,departamento,3.0,3.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,7082.248411479636
908,38286.71328671329,286.0,departamento,3.0,3.0,2.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,7076.293420795832
909,44612.79461279461,297.0,departamento,3.0,3.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6206.917971686604
910,2518.891687657431,397.0,departamento,3.0,3.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6639.57236512211
911,39365.07936507936,315.0,departamento,2.0,2.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5935.568685221555
912,42983.333333333336,300.0,departamento,3.0,3.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6448.0198901385065
913,2976.190476190476,420.0,departamento,4.0,4.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6117.962149793017
914,35000.0,300.0,departamento,3.0,3.0,2.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6124.641662800962
915,42983.333333333336,300.0,departamento,3.0,3.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6448.0198901385065
916,49549.54954954955,222.0,departamento,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,7011.648394558547
917,40579.710144927536,345.0,departamento,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6170.245064912695
918,38111.88811188811,286.0,departamento,3.0,3.0,2.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5715.950318035301
919,51535.03184713376,785.0,departamento,4.0,5.0,7.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6150.895061866618
920,34653.46534653466,303.0,departamento,3.0,3.0,2.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6026.082883485286
921,56590.90909090909,440.0,departamento,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6810.149064570976
922,43188.40579710145,345.0,departamento,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5591.70624708185
923,55714.28571428572,700.0,departamento,3.0,4.0,10.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5783.252811849007
924,88709.67741935483,620.0,departamento,4.0,6.0,8.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5783.252811849007
925,37037.03703703704,540.0,departamento,4.0,4.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5858.244521020507
926,36764.705882352944,680.0,departamento,3.0,3.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,4914.844631139847
927,54945.054945054944,637.0,departamento,4.0,5.0,6.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5623.480750683617
928,43555.55555555556,225.0,departamento,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6170.245064912695
929,75949.3670886076,395.0,departamento,3.0,3.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5783.252811849007
930,59285.71428571428,210.0,departamento,2.0,2.0,2.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5783.252811849007
931,65625.0,320.0,departamento,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6328.52183390534
932,40609.13705583757,394.0,departamento,3.0,3.0,2.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5783.252811849007
933,71666.66666666667,600.0,departamento,3.0,4.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5783.252811849007
934,43130.990415335466,313.0,departamento,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5959.560641442801
935,55714.28571428572,700.0,departamento,3.0,4.0,10.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5783.252811849007
936,35123.96694214876,484.0,departamento,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5783.252811849007
937,44000.0,1250.0,departamento,5.0,6.0,6.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5885.506203494671
938,3500.0,600.0,departamento,3.0,3.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6117.962149793017
939,2307.692307692308,325.0,departamento,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5902.110387420572
940,36679.53667953668,518.0,departamento,3.0,3.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6190.065584502208
941,3285.714285714286,700.0,departamento,4.0,5.0,7.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5015.982296027156
942,39273.92739273927,303.0,departamento,3.0,3.0,2.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6124.641662800962
943,37037.03703703704,540.0,departamento,3.0,4.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5858.244521020507
944,50568.181818181816,352.0,departamento,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5793.727040439043
945,40983.60655737705,305.0,departamento,3.0,2.0,2.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6137.365962124057
946,65625.0,320.0,departamento,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6328.52183390534
947,36679.53667953668,518.0,departamento,3.0,3.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6190.065584502208
948,87096.7741935484,620.0,departamento,4.0,4.0,8.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5581.9898126005355
949,46484.375,256.0,departamento,3.0,3.0,5.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6155.20072161508
950,40983.60655737705,305.0,departamento,3.0,2.0,2.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6137.365962124057
951,88709.67741935483,620.0,departamento,4.0,6.0,8.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5783.252811849007
952,65625.0,320.0,departamento,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6328.52183390534
953,44000.0,1250.0,departamento,5.0,6.0,6.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5885.506203494671
954,30848.32904884319,389.0,departamento,3.0,3.0,2.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,7011.648394558547
955,38111.88811188811,286.0,departamento,2.0,3.0,2.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,7203.359785481869
956,39249.146757679184,293.0,departamento,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5783.252811849007
957,65625.0,320.0,departamento,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6328.52183390534
958,59285.71428571428,210.0,departamento,2.0,2.0,2.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5783.252811849007
959,5945.945945945946,555.0,departamento,4.0,4.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5793.727040439043
960,102040.8163265306,980.0,departamento,6.0,7.0,7.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5783.252811849007
961,3500.0,600.0,departamento,3.0,3.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6117.962149793017
962,40983.60655737705,305.0,departamento,3.0,2.0,2.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6137.365962124057
963,43188.40579710145,345.0,departamento,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5591.70624708185
964,36764.705882352944,680.0,departamento,3.0,3.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,4914.844631139847
965,87096.7741935484,620.0,departamento,4.0,4.0,8.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5579.374271294343
966,47600.0,250.0,departamento,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6133.03300136387
967,50625.0,400.0,departamento,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5843.139948569915
968,65909.09090909091,440.0,departamento,3.0,3.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5980.393769129622
969,36679.53667953668,518.0,departamento,3.0,3.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6190.065584502208
970,38111.88811188811,286.0,departamento,3.0,3.0,2.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5715.950318035301
971,41493.77593360996,482.0,departamento,3.0,2.0,7.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5664.057512557986
972,56590.90909090909,440.0,departamento,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6810.149064570976
973,38265.30612244898,392.0,departamento,3.0,3.0,2.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5900.638806100744
974,50568.181818181816,352.0,departamento,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5793.727040439043
975,54003.72439478584,1074.0,departamento,3.0,6.0,7.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5377.545199685446
976,39249.146757679184,293.0,departamento,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5783.252811849007
977,71666.66666666667,600.0,departamento,3.0,4.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5783.252811849007
978,3285.714285714286,700.0,departamento,4.0,5.0,7.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5015.982296027156
979,43130.990415335466,313.0,departamento,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5959.560641442801
980,41034.48275862069,290.0,departamento,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5783.252811849007
981,72500.0,440.0,departamento,4.0,4.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5980.393769129622
982,65625.0,320.0,departamento,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6328.52183390534
983,33132.530120481926,664.0,departamento,4.0,4.0,5.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6604.980563373872
984,53921.56862745098,306.0,casa,3.0,4.5,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6161.564325531233
985,28787.878787878788,660.0,casa,4.0,4.0,0.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5773.9932495084695
986,30000.0,1000.0,casa,3.0,,6.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6265.2056698319075
987,1976.2845849802368,506.0,casa,3.0,4.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6150.895061865237
988,28000.0,600.0,casa,4.0,4.5,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5854.524799721156
989,36679.53667953668,518.0,casa,3.0,3.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6190.065584502208
990,,0.0,casa,3.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5980.393769129622
991,43699.18699186992,492.0,casa,3.0,3.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6086.014420457759
992,88709.67741935483,620.0,casa,4.0,6.0,8.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5755.153446027027
993,87096.7741935484,620.0,casa,4.0,6.0,8.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5508.659831246958
994,3900.0,1000.0,casa,4.0,3.0,10.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6674.177572464334
995,36679.53667953668,518.0,casa,4.0,3.0,3.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,6161.564325531233
996,67142.85714285714,700.0,casa,3.0,4.0,8.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5783.252811849007
997,29913.043478260868,575.0,casa,3.0,3.0,4.0,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,5793.727040439043
